ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local
105881163,"Pedido cancelado, mas a venda não foi estornada na oper...","Pedido cancelado, mas a venda não foi estornada na operadora do Cartão",Ebit,"Fiz uma compra de um tênis na Kinei calçados e confecções, porém a compra não foi efetuada no sistema, mas consta que foi autorizada pelo cartão, inclusive já está na fatura. A Kinei por sua vez, ainda não me informou se fez o estorno....","Fiz uma compra de um tênis na Kinei calçados e confecções, porém a compra não foi efetuada no sistema, mas consta que foi autorizada pelo cartão, inclusive já está na fatura. A Kinei por sua vez, ainda não me informou se fez o estorno.",https://www.reclameaqui.com.br/ebit/pedido-cancelado-mas-a-venda-nao-foi-estornada-na-operadora-do-cartao_Hx7YQL5qIFM8Mhnb/, 06/06/20 às 14h00,Poço Branco, Poço Branco - RN
105877465,Devolução e ressarcimento de valor,Devolução e ressarcimento de valor,Dafiti.com.br," a numeração,  entrei no site solicitei a troca , o mesmo não me deu opção de mudar o número dos calçados para tamanho menor , fiz diversos contatos via telefone...","Fiz uma compra pela Dafiti no dia 31/05/2020 , 2 pares de botas , ao chegar notei que os mesmos eram bem inferiores ao anunciados e o tamanho maior em relação a numeração,  entrei no site solicitei a troca , o mesmo não me deu opção de mudar o número dos calçados para tamanho menor , fiz diversos contatos via telefone , email,  Messenger e não obtive nenhum retorno , chá de canseira,  total falta compromisso com o cliente , quero registrar minha insatisfação com a Dafiti  , relatar aqui tamanha dificuldade para ser atendida,  registrei diversos emails , me recuso a ir em agência de Correios em meio à pandemia , postar os produtos uma vez que deveriam vir até a minha residência retirar pois coloquei no site a opção coleta , já fiz minha compra pelo site justamente pela comodidade , agora me sugerem levar os produtos no correio para enviar a Dafiti, até agora não entraram em contato comigo para resolver o problema , pq preciso da troca o site não deixa colocar a numeração,  diante desta situação quero o reembolso do valor pago.Mais uma vez quero dizer que foi a minha primeira compra no site e já não indico para ninguém,  total discaso  com clientes,  não existe um pós venda , relacionamento com cliente passou longe , serviços de atendimento  péssimos.Mediante a tudo isso solicito que a empresa entre em contato comigo ,  com os números que enviei por email .Não gostaria de acionar o Procon me resguardando da lei do consumidor .Número pedido 4490019073.Fabiana Diniz",https://www.reclameaqui.com.br/dafiti/devolucao-e-ressarcimento-de-valor_R6tg26pZY0AtszIl/, 06/06/20 às 12h45,Jandira, Jandira - SP
105877281,Par de tênis com 1 pé de cada modelo,Par de tênis com 1 pé de cada modelo,Centauro,"Realizei um pedido (n 922055385) no dia 18/05/2020 onde um dos itens era um par de calçados. Recebi há cerca de três dias e quando notei, cada pé era de um...","Realizei um pedido (n 922055385) no dia 18/05/2020 onde um dos itens era um par de calçados. Recebi há cerca de três dias e quando notei, cada pé era de um modelo diferente. Já tentei contato com a empresa de TODAS as maneiras para resolver e não obtive sucesso em nenhuma. Até mesmo na área de Trocas e devoluções não há como fazer nada porque diz que não tenho pedidos entregues.",https://www.reclameaqui.com.br/centauro-loja-fisica/par-de-tenis-com-1-pe-de-cada-modelo_YR4WJKRVpZdfI403/, 06/06/20 às 12h41,Barbalha, Barbalha - CE
105875271,"Falha na entrega do pedido, entrega cancelada pela Loja...","Falha na entrega do pedido, entrega cancelada pela Loja Marisa",Lojas Marisa - Loja Onlin...,"Fiz uma compra de 3 calçados em 05/04 (pedido  564215235) no site Marisa com o pagamento aprovado no mesmo dia;  07/04 o objeto foi postado, e  após 1mês e...","Fiz uma compra de 3 calçados em 05/04 (pedido  564215235) no site Marisa com o pagamento aprovado no mesmo dia;  07/04 o objeto foi postado, e  após 1mês e meio da compra consta no site dos Correios que a Loja Marisa(remetente) solicitou o cancelamento da entrega e retirou o objeto em 01/06. No site Marisa consta falha na entrega e o valor não foi ressarcido. Quero a solução do caso, uma vez que o objeto já está pago e  não consigo contato telefônico.",https://www.reclameaqui.com.br/lojas-marisa-loja-online/falha-na-entrega-do-pedido-entrega-cancelada-pela-loja-marisa_r8R9N0NAXX5Unubr/, 06/06/20 às 11h59,Rio de Janeiro, Rio de Janeiro - RJ
105871653,Ajuda por favor,Ajuda por favor,Preciso de ajuda! - Rede ...,". Pq se não não sei o que seria de nós. Peço quem puder doar estamos sem alimentos, sem roupas e calçados, fraldas e utensílios para o nosso outro bb que está...","Bom dia nessa semana descobri que estou grávida de 5 meses do nosso 3 filho, e ainda não comecei o pre natal. Não tenho nada ainda e no momento nem posso comprar. Eu e meu marido estamos desempregados, Não temos dinheiro pra nada. Até alimentos estamos recebendo dos parentes, Não é muito mais agradeço a Deus por ter. Pq se não não sei o que seria de nós. Peço quem puder doar estamos sem alimentos, sem roupas e calçados, fraldas e utensílios para o nosso outro bb que está vindo. Estamos endividados não temos como pagar. Ontem mesmo faltou gás e até agora nada. To cozinhando na vizinha que ela tbm é um amor de pessoa. Não ta fácil mais Deus põe pessoas maravilhosas pra nos ajudar. Agradeço desde já a vcs",https://www.reclameaqui.com.br/rede-de-apoio/ajuda-por-favor_ACtA3H-fyyXbb3tU/, 06/06/20 às 10h55,Ananindeua, Ananindeua - PA
105871333,dificuldades na troca e atendimento ruim na loja,dificuldades na troca e atendimento ruim na loja,Outershoes, sapato já deveria ter sido trocado há mto tempo mas a loja ficou enrolando. Vou postar também no facebook pois é absurdo que calçados tão caros não sejam alvo...,É notória a falta de compromisso com o consumidor! Outer foi muito boa no seu início mas agora com as franquias está péssima e o atendimento das vendedoras deixa muito a desejar. Já fui fã incondicional mas hoje só estou aguardando trocar meu calçado (2 meses... devido a pandemia.... ) pois a loja não me atendia. Este sapato já deveria ter sido trocado há mto tempo mas a loja ficou enrolando. Vou postar também no facebook pois é absurdo que calçados tão caros não sejam alvo de um atendimento melhor. Infelizmente o brasileiro quando está no auge deixa cair a peteca pois se acha imbatível!!!,https://www.reclameaqui.com.br/outershoes/dificuldades-na-troca-e-atendimento-ruim-na-loja_HEpkNmyfnMvu6UId/, 06/06/20 às 10h49,Rio de Janeiro, Rio de Janeiro - RJ
105862065,[Editado pelo Reclame Aqui] - CARTÃO DE CRÉDITO MUNDIAL...,[Editado pelo Reclame Aqui] - CARTÃO DE CRÉDITO MUNDIAL CALÇADOS VISA,Credz,Há 3 meses atrás fui vítima de uma [Editado pelo Reclame Aqui] em meu cartão de crédito da Credz Visa - Mundial Calçados. Onde fiz o boletim de ocorrência e a empresa está ciente...,"Há 3 meses atrás fui vítima de uma [Editado pelo Reclame Aqui] em meu cartão de crédito da Credz Visa - Mundial Calçados. Onde fiz o boletim de ocorrência e a empresa está ciente do meu caso, pois já havia feito uma reclamação anterior, porém uma parte do valor usado na [Editado pelo Reclame Aqui] foi estornado, porém ainda constam em minhas faturas de cartões de crédito 2 valores que pertencem a esta [Editado pelo Reclame Aqui] (que estão mencionadas no bo que encaminhei para a Central de Atendimento). Porém, logo quando estornou o valor maior, não me dei conta que faltaram estes inclusive até paguei uma parte. Solicito o reembolso do que foi pago e o estorno. Caso contrário, terei que tomar outras medidas, já que apenas reclamar não está resolvendo. Peço que entrem em contato no meu telefone, posso encaminhar as faturas e o BO NOVAMENTE!!!",https://www.reclameaqui.com.br/credz/cartao-de-credito-mundial-calcados-visa_WaORu_85C7Kl9kDf/, 06/06/20 às 01h07,São Paulo, São Paulo - SP
105861539,Há três meses esperando entrega de produtos,Há três meses esperando entrega de produtos,Anacapri - Loja Online," casa. Um mês depois da compra pedi para que me reenviassem os calçados em meu endereço comercial. Por e-mail, obtive a resposta positiva deles, que iram atender...","No dia 29/02/20 fiz uma compra no site de dois pares de sandálias com desconto, pois os mesmos estavam em liquidação, e  como forma de pagamento no boleto bancário. 3 dias depois o pagamento foi confirmado pela loja, que dias depois despachou os meus produtos. Ocorre que, a tal transportadora Total Express nunca chegou até a minha casa, nunca realizou a entrega dos meus  produtos, e mesmo eu estando em casa eles informavam no sistema que não havia ninguém em casa. A Anacapri entrou em contato comigo me passando essas informações da transportadora, e eu a respondia com o melhor horário para recebimento, no qual eu sempre estive em casa. Um mês depois da compra pedi para que me reenviassem os calçados em meu endereço comercial. Por e-mail, obtive a resposta positiva deles, que iram atender a esse pedido. Até hoje, 05/06/20 não recebi meus produtos. Porém no dia 01/06/20 eu enviei e-mail solicitando a devolução do meu dinheiro, prontamente eles responderam dizendo que iriam devolver. Mas voltei atrás, saber porquê? Porque os itens no mesmo segundo que pedi cancelamento da compra, voltaram para o estoque do site, porque não havia mais no estoque nos últimos três meses, mas, eles estão lá com ele todo esse tempo, e por falta de respeito e comprometimento com o cliente eles nunca me reenviaram, se é que já despacharam mesmo. Falta de respeito vocês tem de sobra.",https://www.reclameaqui.com.br/anacapri-loja-online/ha-tres-meses-esperando-entrega-de-produtos_lo-H4KJOUxn_AILd/, 06/06/20 às 00h41,Valparaíso de Goiás, Valparaíso de Goiás - GO
105858389,Insatisfação,Insatisfação,Kanui, calçados é 38 e a 36 comparada com meus outros calçados e muita pequena. Que tipo de numeração é esta afinal ou é um número 36 ou 35? Que horror e o pior é não conseguir sequer falar com a empresa....,Comprei uma bota número 37 que ficou muito grande e solicitei uma troca porém fiquei muito surpresa pois o número veio errado e agora não consigo falar com a empresa pois o aplicativo é muito ruim e não disponibiliza o cancelamento da compra. Uma ficou muito grande pois dizia que era 37 porém comparei com outros calçados é 38 e a 36 comparada com meus outros calçados e muita pequena. Que tipo de numeração é esta afinal ou é um número 36 ou 35? Que horror e o pior é não conseguir sequer falar com a empresa.,https://www.reclameaqui.com.br/kanui/insatisfacao_g4gsshM7N6dCKSkb/, 05/06/20 às 22h53,S.Sebastião do Paraíso, S.Sebastião do Paraíso - MG
105857911,Fui enganado!  Bota Amphibiam Dry 8 2.0,Fui enganado!  Bota Amphibiam Dry 8 2.0,Invictus Tactical E Outdo...," que uso muito pouco, pois tenho outros calçados, basicamente uso ela quando tenho operações. Pois bem, hoje, 05/06/2020, resolvi usar a bota, pois...","Boa noite. Comprei uma Bota Amphibiam Dry 8"" 2.0 da marca INVICTUS mais ou menos em novembro do ano passado e desde então venho usando ela. Cabe ressaltar que uso muito pouco, pois tenho outros calçados, basicamente uso ela quando tenho operações. Pois bem, hoje, 05/06/2020, resolvi usar a bota, pois a previsão do tempo era de chuva. Somente no final da tarde eu precisei sair e peguei um pouco de chuva, mas nada de mais e quando cheguei em casa percebi que  uma de minhas meias estava muito úmida.  Não acreditando resolvi fazer um teste no tanque e enchi de água até a altura de 7cm, o que corresponde a uma altura inferior ao cadarço, sendo que pelas especificações a bota é considerada impermeável até uma altura de aproximadamente 14cm( pois acima disso a agua entraria pela parte superior da bota) e deixei por uns 40 segundos lá. Simplesmente você coloca a mão por dentro e consegue sentir que esta extremamente úmida. Coloquei um papel higiênico e consegui perceber que realmente está molhando.Sei que a garantia do produto é de 6 meses, e sei que muito provavelmente não irão fazer nada a respeito, mas venho aqui deixar meu relato, para que as pessoas saibam qual produto estão adquirindo. A sensação é de que fui enganado, pois comprei um produto e confiei na empresa. E quem adquirir o produto, aconselho  que testem o no momento da compra. É uma bota cara, lembro que paguei uns 500,00 e escolhi esse modelo justamente pela propaganda dizendo que a bota era 100% impermeável e respirável. Grande decepção.",https://www.reclameaqui.com.br/invictus-tactical-e-outdoor/fui-enganado-bota-amphibiam-dry-8-2-0_NG5_pIbNuuxggMtA/, 05/06/20 às 22h38,Coronel Fabriciano, Coronel Fabriciano - MG
105857505,"Mal atendimento, atendentes despreparadas, juros abusiv...","Mal atendimento, atendentes despreparadas, juros abusivos, contrato mal formulado",Credsystem Adm Cartões de...,"TENHO 82 ANOS,EM OUTUBRO DE 2.019 ADQUIRI UM CARTÃO DAS LOJAS PASSARELA CALÇADOS NA LOJA FÍSICA NA COMPRA DE CALÇADO, O QUE NA VERDADE O CARTÃO OFERECIDO...","TENHO 82 ANOS,EM OUTUBRO DE 2.019 ADQUIRI UM CARTÃO DAS LOJAS PASSARELA CALÇADOS NA LOJA FÍSICA NA COMPRA DE CALÇADO, O QUE NA VERDADE O CARTÃO OFERECIDO ESTAVA VINCULADO COM A CREDISYSTEM TIVE DIFICULDADE EM OBTER A FATURA POR 3 MESES E ACABEI ATRASANDO 3 PARCELAS TODAS PAGAS COM JUROS ABSURDOS. EMBORA TENHA LIGADO A EMPRESA E FALADO COM ATENDENTES DESPREPARAS E MAL EDUCADAS QUE NÃO CONSEGUIRAM RESOLVER MEU PROBLEMA. NÃO DEIXEI DE PAGAR NENHUMA PARCELA E A CREDISYSTEM ESTÁ ME COBRANDO SÓ DE JUROS 51,00 DE UM CONTRATO MAL FORMULADO COM LETRAS MINÚSCULAS QUE É ANEXADO A UM PAPEL QUANDO LHE OFERECEM ATÉ RECEBER O CARTÃO ONDE HÁ CLAUSULAS ESTIPULANDO ESTES ABSURDOS.DEIXO AQUI MINHA INDIGNAÇÃO COM ESTÁ MANEIRA DE AGIR DA EMPRESA, E SE PUDER FAREI SEMPRE UMA CONSTATAÇÃO NEGATIVA DESTA INSTITUIÇÃO.",https://www.reclameaqui.com.br/credsystem-adm-cartoes-de-credito/mal-atendimento-atendentes-despreparadas-juros-abusivos-contrato-mal-for_jdFufdbj0fLtEHhb/, 05/06/20 às 22h27,Jundiaí, Jundiaí - SP
